<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XXII.US,D,20120222,000000,4482375,4482375,4482375,4482375,0.000089461333378064,0
XXII.US,D,20120223,000000,6147900,6930360,6147900,6930360,0.000243782000121891,0
XXII.US,D,20120224,000000,4527090,4527090,4471200,4471200,0.00246117333456392,0
XXII.US,D,20120228,000000,3912300,3912300,3912300,3912300,0.000357845333512256,0
XXII.US,D,20120229,000000,3912300,6147900,3912300,3912300,0.00073358000036679,0
XXII.US,D,20120302,000000,6595020,6595020,6595020,6595020,0.000089461333378064,0
XXII.US,D,20120305,000000,6147900,6147900,6147900,6147900,0.000178922666756128,0
XXII.US,D,20120307,000000,2794500,5589000,2794500,4135860,0.0007067400003533701,0
XXII.US,D,20120308,000000,3912300,3912300,3912300,3912300,0.000626230000313115,0
XXII.US,D,20120309,000000,6706800,6706800,6706800,6706800,0.0000402576000201288,0
XXII.US,D,20120314,000000,6930360,6930360,6930360,6930360,0.000139648666736491,0
XXII.US,D,20120315,000000,6930360,6930360,5700780,6930360,0.000589461333628064,0
XXII.US,D,20120319,000000,5589000,6919185,5589000,6919185,0.00089461333378064,0
XXII.US,D,20120320,000000,6483240,6483240,6483240,6483240,0.000178922666756128,0
XXII.US,D,20120321,000000,6595020,6595020,6595020,6595020,0.000074252666703793,0
XXII.US,D,20120323,000000,2794500,6595020,2794500,6595020,0.000161030000080515,0
XXII.US,D,20120327,000000,6595020,6595020,6595020,6595020,0.000053676800026838396,0
XXII.US,D,20120329,000000,6595020,6595020,3912300,3912300,0.00032653400016326704,0
XXII.US,D,20120330,000000,6930360,6930360,6930360,6930360,0.000163714000081857,0
XXII.US,D,20120402,000000,6930360,6930360,6930360,6930360,0.00006977933336822301,0
XXII.US,D,20120403,000000,5589000,6930360,5589000,6930360,0.00015476800007738401,0
XXII.US,D,20120405,000000,6706800,6930360,6706800,6818580,0.0018932666676133001,0
