<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CISS.US,D,20231113,000000,13197,13299,12450,12654,2.0272666670721207,0
CISS.US,D,20231114,000000,13635,13635,12360,13155,2.4271666671521,0
CISS.US,D,20231115,000000,12840,13194,12690,12936,2.8605333339054404,0
CISS.US,D,20231116,000000,12900,14970,12069,12510,81.05440001621088,0
CISS.US,D,20231117,000000,15471,16200,12378,14220,316.8081000633616,0
CISS.US,D,20231120,000000,13365,15900,12741,15510,36.220933340577524,0
CISS.US,D,20231121,000000,14613,17403,14400,17400,37.6690000075338,0
CISS.US,D,20231122,000000,16950,17364,15756,16068,13.21473333597628,0
CISS.US,D,20231124,000000,15372,16065,15000,15189,3.518000000703601,0
CISS.US,D,20231127,000000,15300,15300,12300,13260,19.952833337323902,0
CISS.US,D,20231128,000000,12900,13650,12750,13245,7.224166668111501,0
CISS.US,D,20231129,000000,13617,16350,12900,15726,65.39453334641225,0
CISS.US,D,20231130,000000,15870,16500,15330,16197,12.310700002462141,0
CISS.US,D,20231201,000000,16200,16296,15300,15843,8.670233335067381,0
CISS.US,D,20231204,000000,15600,15600,14910,15330,4.903700000980741,0
CISS.US,D,20231205,000000,15306,16275,15030,15987,5.834266667833521,0
CISS.US,D,20231206,000000,16119,16119,14400,14550,4.61796666759026,0
CISS.US,D,20231207,000000,15300,15300,13800,14403,5.1630666676992805,0
CISS.US,D,20231208,000000,14613,14970,13725,14061,4.64720000092944,0
CISS.US,D,20231211,000000,13716,14649,12633,14022,4.8363000009672605,0
CISS.US,D,20231212,000000,14400,14763,13791,14583,2.4243000004848603,0
CISS.US,D,20231213,000000,14148,14697,13818,14100,2.9131000005826206,0
CISS.US,D,20231214,000000,14100,15000,13890,14940,4.39963333421326,0
CISS.US,D,20231215,000000,14700,14970,14205,14205,3.5331000007066202,0
CISS.US,D,20231218,000000,14205,15747,14205,15396,9.57436666858154,0
CISS.US,D,20231219,000000,15396,16050,15396,15711,5.359733334405281,0
CISS.US,D,20231220,000000,15900,16500,15000,15239.3,4.99260000099852,0
CISS.US,D,20231221,000000,15060.5,15237,14040,14817,4.221600000844321,0
CISS.US,D,20231222,000000,14130,15825,14130,15105,6.780333334689401,0
CISS.US,D,20231226,000000,15900,16155,15300,16059,6.4794333346292206,0
CISS.US,D,20231227,000000,15900,17130,15600,17097,5.173666667701401,0
CISS.US,D,20231228,000000,17181,17775,16698,17400,6.79236666802514,0
CISS.US,D,20231229,000000,17595,17697,15390,15891,7.413700001482741,0
CISS.US,D,20240102,000000,16689,16740,15879,16254,2.8105666672287803,0
CISS.US,D,20240103,000000,16200,16260,15540,16203,3.4925000006985005,0
CISS.US,D,20240104,000000,15894,19080,15321,19077,31.080200006216035,0
CISS.US,D,20240105,000000,19350,20547,18615,19836,15.390833336411502,0
CISS.US,D,20240108,000000,19800,20388,17100,17430,16.325466669931764,0
CISS.US,D,20240109,000000,16794,16794,12033,13014,35.45836667375834,0
CISS.US,D,20240110,000000,13740,14550,12408,13797,10.251233335383581,0
CISS.US,D,20240111,000000,14400,14400,13260,13887,3.1635000006327005,0
CISS.US,D,20240112,000000,14100,14100,13341,13572,5.01640000100328,0
CISS.US,D,20240116,000000,13200,15600,13200,14700,17.5980000035196,0
CISS.US,D,20240117,000000,14850,15600,12654,12657,22.072133337747765,0
CISS.US,D,20240118,000000,12600,13548,11100,11283,22.47623333782858,0
CISS.US,D,20240119,000000,3750,4467,3420,4056,1294.0369002588077,0
CISS.US,D,20240122,000000,3732,3750,3285,3513,534.8735001069748,0
CISS.US,D,20240123,000000,3600,3975,3333,3843,484.8360334303006,0
CISS.US,D,20240124,000000,4089,4200,3690,3978,854.6766335042687,0
CISS.US,D,20240125,000000,5220,5910,4365,4803,3380.6837673428035,0
CISS.US,D,20240126,000000,3930,4425,3900,3960,565.0865667796841,0
CISS.US,D,20240129,000000,3792,4089,3720,4053,1176.4809002352963,0
CISS.US,D,20240130,000000,5340,5442,4074,4803,2955.954067257858,0
CISS.US,D,20240131,000000,4332,4500,4164,4317,405.5202334144374,0
CISS.US,D,20240201,000000,4290,4305,3939,4101,296.32053339259744,0
CISS.US,D,20240202,000000,4800,5163,4380.3,4824,2133.0197670932707,0
CISS.US,D,20240205,000000,4530,4749,4206,4449,576.5682667819805,0
CISS.US,D,20240206,000000,4050,4125,3900,4032,330.2344333993803,0
CISS.US,D,20240207,000000,3942,4137,3750,3786,226.2916000452583,0
CISS.US,D,20240208,000000,3666,3960,3633,3789,265.76276671981924,0
CISS.US,D,20240209,000000,3708,3918,3675,3720.02,125.7454000251491,0
CISS.US,D,20240212,000000,3900,3900,3525,3654,172.16233336776583,0
CISS.US,D,20240213,000000,3579,3600,3438,3453,135.37590002707518,0
CISS.US,D,20240214,000000,3570,3630,3375,3585,103.86946668744056,0
CISS.US,D,20240215,000000,3435,3825,3411,3726,140.0711333613476,0
CISS.US,D,20240216,000000,3726,3726,3450,3585,91.90333335171402,0
CISS.US,D,20240220,000000,3720,3720,3540,3600,96.24606668591588,0
CISS.US,D,20240221,000000,3540,4035,3540,3708,179.513233369236,0
CISS.US,D,20240222,000000,3819,3819,3492,3522,89.40183335121371,0
CISS.US,D,20240223,000000,3528,3558,3312,3375,95.48310001909664,0
CISS.US,D,20240226,000000,3000,3177,2940,3096,131.81143335969563,0
CISS.US,D,20240227,000000,3090,3288,3069,3114,66.48310001329662,0
CISS.US,D,20240228,000000,3060,3207,3030,3102,71.36970001427393,0
CISS.US,D,20240229,000000,3297,3300,3090,3105,67.35453334680425,0
CISS.US,D,20240301,000000,3264,3264,2865,2886,156.11876669789044,0
CISS.US,D,20240304,000000,2934,2934,2670,2793,131.46440002629288,0
CISS.US,D,20240305,000000,2736,2910,2511,2805,82.2815000164563,0
CISS.US,D,20240306,000000,2880,2880,2670,2760,48.06733334294681,0
CISS.US,D,20240307,000000,2700,2874,2661,2760,51.73803334368095,0
CISS.US,D,20240308,000000,2760,2790,2679,2754,50.64770001012954,0
CISS.US,D,20240311,000000,2754,2850,2703,2805,33.38473334001028,0
CISS.US,D,20240312,000000,2727,2907,2682,2700,52.05410001041082,0
CISS.US,D,20240313,000000,2760,2850,2550,2700,79.73230001594646,0
CISS.US,D,20240314,000000,2730,2733,2286,2370,92.26666668512,0
CISS.US,D,20240315,000000,747,915,735,849,6789.330734691201,0
CISS.US,D,20240318,000000,900,978,810,885,2784.1197672234907,0
CISS.US,D,20240319,000000,966,1110,828,903,2897.1977005794397,0
CISS.US,D,20240320,000000,900,1005,873,897,1307.9045335949143,0
CISS.US,D,20240321,000000,918,954,858,903,868.920666840451,0
CISS.US,D,20240322,000000,894,990,813,933,1130.2073668927085,0
CISS.US,D,20240325,000000,960,1101,960,1056,1705.0538670076778,0
CISS.US,D,20240326,000000,1395,1920,1260,1443,19989.522737331237,0
CISS.US,D,20240327,000000,1290,1347,1083,1146,3407.003000681401,0
CISS.US,D,20240328,000000,1107,1146,990,1044,2287.1179671240902,0
CISS.US,D,20240401,000000,1023,1197,942,1083,1894.2713670455212,0
CISS.US,D,20240402,000000,1224,1404,1179,1227,4668.878400933776,0
CISS.US,D,20240403,000000,1497,1635,1350,1524,5158.3556010316715,0
CISS.US,D,20240404,000000,1620,1620,1254,1314,2381.494500476299,0
CISS.US,D,20240405,000000,1287,1491,1125,1416,1700.296467006726,0
CISS.US,D,20240408,000000,1470,1470,1290,1359,983.0860668632839,0
CISS.US,D,20240409,000000,1299,1323,1200,1260,859.73353350528,0
CISS.US,D,20240410,000000,942,1104,915,987,3420.069367350681,0
CISS.US,D,20240411,000000,1002,1002,837,864,1691.1862003382373,0
CISS.US,D,20240412,000000,615,675,504,559.5,19003.236670467315,0
CISS.US,D,20240415,000000,534,534,405,432,10398.376668746343,0
CISS.US,D,20240416,000000,396,528,363,477,41567.06667498008,0
CISS.US,D,20240417,000000,495,675,384,432,53457.26667735812,0
CISS.US,D,20240418,000000,414,471,399.33,435,7018.286668070325,0
CISS.US,D,20240419,000000,405,406.5,339,352.5,8604.606668387589,0
CISS.US,D,20240422,000000,351,402,333,390,6807.98333469493,0
CISS.US,D,20240423,000000,378,423,369,376.5,3848.1233341029583,0
CISS.US,D,20240424,000000,390,447,378,429,6010.390001202079,0
CISS.US,D,20240425,000000,411,432,384,408,2257.7466671182165,0
CISS.US,D,20240426,000000,417,438,390,405,2397.2366671461145,0
CISS.US,D,20240429,000000,405,416.94,369,402,2542.93333384192,0
CISS.US,D,20240430,000000,405,432,384,402,3193.086667305284,0
CISS.US,D,20240501,000000,396,405,384,390,2189.820000437964,0
CISS.US,D,20240502,000000,387,410.82,381,393,2582.6333338498603,0
CISS.US,D,20240503,000000,399,407.97,384,399,1935.7766670538222,0
CISS.US,D,20240506,000000,408,438,402,411,2148.513333763036,0
CISS.US,D,20240507,000000,408,435,402,411,2140.356667094738,0
CISS.US,D,20240508,000000,414,414,396,405,1261.456666918958,0
CISS.US,D,20240509,000000,405,414,399,405,1150.5633335634461,0
CISS.US,D,20240510,000000,402,405,378,378,1339.006666934468,0
CISS.US,D,20240513,000000,384,429,378.57,423,4742.903334281914,0
CISS.US,D,20240514,000000,435,462,399,417,7954.663334924267,0
CISS.US,D,20240515,000000,417,438,399.15,429,3107.376667288142,0
CISS.US,D,20240516,000000,438,453,423,447,6975.703334728474,0
CISS.US,D,20240517,000000,495,531,459,501,15136.963336360726,0
CISS.US,D,20240520,000000,492,555,444,453,10764.053335486145,0
CISS.US,D,20240521,000000,468,495,444,480,5559.1366677784945,0
CISS.US,D,20240522,000000,477,492,444,450,3401.3866673469443,0
CISS.US,D,20240523,000000,462,486,447,474,3527.7300007055464,0
CISS.US,D,20240524,000000,480,516,471,483,5333.906667733449,0
CISS.US,D,20240528,000000,525,552,462,477,9441.320001888265,0
CISS.US,D,20240529,000000,453,511.5,444,504,4366.896667540047,0
CISS.US,D,20240530,000000,504,507,474,492,2653.5066671973686,0
CISS.US,D,20240531,000000,543,588,513,540,58445.3033450224,0
CISS.US,D,20240603,000000,552,561,498,543,8330.830001666167,0
CISS.US,D,20240604,000000,525,546,501,534,4451.623334223658,0
CISS.US,D,20240605,000000,525,528,504,510,3309.7633339952863,0
CISS.US,D,20240606,000000,501,507,468,483,4544.520000908905,0
CISS.US,D,20240607,000000,468,495,462,495,2273.4533337880243,0
CISS.US,D,20240610,000000,495,495,468,477,1541.0533336415442,0
CISS.US,D,20240611,000000,474,486,456,471,2895.220000579044,0
CISS.US,D,20240612,000000,474,486,462,471,2511.553333835644,0
CISS.US,D,20240613,000000,465,468,435,450,2482.173333829768,0
CISS.US,D,20240614,000000,441,445.5,405,408,5526.310001105263,0
CISS.US,D,20240617,000000,411,438,408,420,1860.4366670387544,0
