<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NIVF.US,D,20250815,000000,28.35,28.5,27.516,28.5,2148.39999978516,0
NIVF.US,D,20250818,000000,28.65,28.95,27.7515,28.65,3650.8666663015797,0
NIVF.US,D,20250819,000000,28.05,28.8555,27.15,27.45,5003.73333283296,0
NIVF.US,D,20250820,000000,27.3,27.45,25.8,26.25,3447.19999965528,0
NIVF.US,D,20250821,000000,26.13,26.13,24.3,25.05,4588.866666207779,0
NIVF.US,D,20250822,000000,25.05,26.25,25.05,26.25,2510.13333308232,0
NIVF.US,D,20250825,000000,27,27.18,26.25,27,2607.2666664059398,0
NIVF.US,D,20250826,000000,26.4,29.25,25.95,27.15,3950.9999996048996,0
NIVF.US,D,20250827,000000,26.55,28.95,26.55,28.05,4858.86666618078,0
NIVF.US,D,20250828,000000,27.8535,28.8,27.0015,28.2,1511.3999998488598,0
NIVF.US,D,20250829,000000,28.05,28.8,26.85,28.2,4345.79999956542,0
NIVF.US,D,20250902,000000,28.2,29.85,27.9,29.85,6752.13333265812,0
NIVF.US,D,20250903,000000,28.2,29.55,27.6,27.75,4594.1999995405795,0
NIVF.US,D,20250904,000000,26.7,27.642,25.8,26.55,2315.86666643508,0
NIVF.US,D,20250905,000000,26.703,27.6,26.55,27.45,963.6666665703,0
NIVF.US,D,20250908,000000,27,27.7485,26.55,27.375,2858.1999997141797,0
NIVF.US,D,20250909,000000,27.45,29.85,27.42,29.4,7062.59999929374,0
NIVF.US,D,20250910,000000,29.55,31.35,28.8,30,10164.13333231692,0
NIVF.US,D,20250911,000000,29.55,31.8,29.4015,31.191,8367.06666582996,0
NIVF.US,D,20250912,000000,30.6,31.05,29.4,29.55,1702.86666649638,0
NIVF.US,D,20250915,000000,29.7,30.15,28.8,30.0999,3971.26666626954,0
NIVF.US,D,20250916,000000,30,30.75,29.55,30.6,4518.93333288144,0
NIVF.US,D,20250917,000000,31.2,39,28.8,30.9,59331.86666073348,0
NIVF.US,D,20250918,000000,29.7,30,27,28.05,14904.59999850954,0
NIVF.US,D,20250919,000000,28.35,28.5,27.3015,28.2,4527.13333288062,0
NIVF.US,D,20250922,000000,28.65,31.5,27.9045,29.7,6233.79999937662,0
NIVF.US,D,20250923,000000,30,30.6,29.007,29.7,3280.3333330052997,0
NIVF.US,D,20250924,000000,29.25,29.595,28.65,29.25,1398.3999998601598,0
NIVF.US,D,20250925,000000,29.25,29.25,27.45,29.1,3244.5333330088797,0
NIVF.US,D,20250926,000000,28.2,28.2,27,27.6,1522.9999998476999,0
NIVF.US,D,20250929,000000,27,27.3,26.4,27.15,2899.5999997100403,0
NIVF.US,D,20250930,000000,27.45,27.6,26.475,26.85,2378.9999997621,0
NIVF.US,D,20251001,000000,26.85,29.1525,26.4,28.125,3468.7999996531203,0
NIVF.US,D,20251002,000000,27.9,29.031,27.7515,28.8,2996.06666636706,0
NIVF.US,D,20251003,000000,29.85,29.85,27.6,27.6,3559.06666631076,0
NIVF.US,D,20251006,000000,27.9,28.7985,24.75,26.25,85231.39999147686,0
NIVF.US,D,20251007,000000,26.55,27.75,25.95,26.85,5886.3333327447,0
NIVF.US,D,20251008,000000,27.15,29.4,26.5515,28.5,12649.93333206834,0
NIVF.US,D,20251009,000000,28.05,29.1,26.7,28.65,125432.73332079005,0
NIVF.US,D,20251010,000000,30.15,30.15,26.55,27.15,23616.133330971723,0
NIVF.US,D,20251013,000000,27,28.2,25.95,27.15,6530.39999934696,0
NIVF.US,D,20251014,000000,26.4,27.6,25.95,27.3,4489.26666621774,0
NIVF.US,D,20251015,000000,27,27.6,26.25,27.15,3350.26666633164,0
NIVF.US,D,20251016,000000,27.15,42.75,24,30.375,726810.6665939855,0
NIVF.US,D,20251017,000000,23.25,23.25,18.15,18.45,109627.19998903728,0
NIVF.US,D,20251020,000000,18.6,19.95,18,19.2,36691.53332966418,0
NIVF.US,D,20251021,000000,19.5,19.5,17.85,18.15,23380.26666432864,0
NIVF.US,D,20251022,000000,18.3,19.4805,16.65,17.925,34507.3333298826,0
NIVF.US,D,20251023,000000,17.55,19.65,17.4,19.62,16874.6666649792,0
NIVF.US,D,20251024,000000,19.65,19.65,18.15,18.3,9760.53333235728,0
NIVF.US,D,20251027,000000,18.45,18.5985,17.85,17.88,6203.1333327130205,0
NIVF.US,D,20251028,000000,18,18.195,17.25,17.7,5845.933332748739,0
NIVF.US,D,20251029,000000,17.55,17.577,17.1,17.28,3873.73333294596,0
NIVF.US,D,20251030,000000,17.1,17.1,16.2,16.2,5662.46666610042,0
NIVF.US,D,20251031,000000,13.725,13.725,10.5405,11.4,1699024.9998300974,0
NIVF.US,D,20251103,000000,18,18.15,9.0015,9.135,282613.4666384053,0
NIVF.US,D,20251104,000000,8.9595,10.257,8.55,9.51,70770.13332625633,0
NIVF.US,D,20251105,000000,8.994,9.1215,7.74,8.25,148383.26665182834,0
NIVF.US,D,20251106,000000,7.98,8.64675,7.83,8.385,29724.73333036086,0
NIVF.US,D,20251107,000000,8.505,8.505,6.9015,7.1775,50436.93332828964,0
NIVF.US,D,20251110,000000,7.8675,7.8675,6.462,6.585,673347.5999326652,0
NIVF.US,D,20251111,000000,5.6625,6.6,5.6085,6.33,64224.53332691088,0
NIVF.US,D,20251112,000000,6.1395,7.176,5.6295,6.4275,84295.06665823716,0
NIVF.US,D,20251113,000000,6.4275,6.4275,5.5665,5.574,50299.59999497004,0
NIVF.US,D,20251114,000000,5.637,5.967,5.55,5.676,26406.79999735932,0
NIVF.US,D,20251117,000000,5.7,5.79,5.21925,5.2725,26579.799997342023,0
NIVF.US,D,20251118,000000,5.376,5.376,4.95,5.004,21578.13333117552,0
NIVF.US,D,20251119,000000,5.19,5.2995,4.614,4.932,46440.999995355894,0
NIVF.US,D,20251120,000000,4.902,5.163,4.68,4.68,21850.266664481638,0
NIVF.US,D,20251121,000000,4.65,4.65,4.35,4.527,21877.333331145597,0
NIVF.US,D,20251124,000000,4.695,5.025,4.305,4.917,24650.26666420164,0
NIVF.US,D,20251125,000000,4.9485,5.1375,4.8,4.9665,21355.86666453108,0
NIVF.US,D,20251126,000000,4.9485,4.9485,4.5945,4.911,31086.19999689138,0
NIVF.US,D,20251128,000000,4.947,5.9835,4.911,5.325,161430.1333171903,0
NIVF.US,D,20251201,000000,5.37,6.3,5.0145,6.18,111260.6666555406,0
NIVF.US,D,20251202,000000,4.77,4.8,3.9,4.5,3005152.666366151,0
NIVF.US,D,20251203,000000,3.93,4.1997,3.63,3.96,136832.3333196501,0
NIVF.US,D,20251204,000000,3.84,4.47,3.78,4.47,103676.666656299,0
NIVF.US,D,20251205,000000,4.53,4.6821,4.1703,4.35,79776.66665868899,0
NIVF.US,D,20251208,000000,4.41,4.47,3.9702,4.38,71716.99999282829,0
NIVF.US,D,20251209,000000,4.35,5.91,4.17,5.37,1861119.3331472212,0
NIVF.US,D,20251210,000000,4.32,4.41,3.99,4.23,292008.66663746577,0
NIVF.US,D,20251211,000000,3.99,4.14,3.48,3.96,140487.6666526179,0
NIVF.US,D,20251212,000000,3.48,3.63,2.79,3.15,2289713.6664376953,0
NIVF.US,D,20251215,000000,3.27,3.3,2.73,2.8179,147518.33331858148,0
NIVF.US,D,20251216,000000,2.76,2.79,2.3421,2.7237,143890.66665227758,0
NIVF.US,D,20251217,000000,2.7201,2.73,2.505,2.7,73559.6666593107,0
NIVF.US,D,20251218,000000,2.7417,2.7426,2.52,2.5866,58749.6666607917,0
NIVF.US,D,20251219,000000,2.52,2.7,2.4129,2.6934,108653.6666558013,0
NIVF.US,D,20251222,000000,2.7,2.7,2.43,2.685,61793.333327153996,0
NIVF.US,D,20251223,000000,2.6484,2.6484,2.352,2.4537,84049.66665826169,0
NIVF.US,D,20251224,000000,2.3802,2.43435,2.325,2.43,33784.3333299549,0
NIVF.US,D,20251226,000000,2.4,2.46,2.325,2.4033,31651.3333301682,0
NIVF.US,D,20251229,000000,2.2953,2.3685,2.04,2.115,116876.666654979,0
NIVF.US,D,20251230,000000,2.0514,2.1186,1.8909,2.0997,67092.6666599574,0
NIVF.US,D,20251231,000000,2.1,2.1,1.83,2.07,48026.666661863994,0
NIVF.US,D,20260102,000000,2.0769,2.0973,1.92,2.0106,63713.9999936286,0
NIVF.US,D,20260105,000000,2.0298,2.04,1.9161,2.04,61617.666660504896,0
NIVF.US,D,20260106,000000,2.04,2.0448,1.86,1.9737,65697.66666009689,0
NIVF.US,D,20260107,000000,1.9737,1.9737,1.83,1.86,52529.3333280804,0
NIVF.US,D,20260108,000000,1.854,1.89,1.785,1.89,39702.3333293631,0
NIVF.US,D,20260109,000000,1.9107,1.9611,1.77,1.7979,55143.666661152296,0
NIVF.US,D,20260112,000000,1.7937,1.7937,1.674,1.7409,47799.666661886695,0
NIVF.US,D,20260113,000000,1.7358,1.7358,1.3992,1.5528,71639.33332616939,0
NIVF.US,D,20260114,000000,1.62,1.62,1.5003,1.60008,36315.666663035096,0
NIVF.US,D,20260115,000000,1.6131,1.6221,1.4802,1.5423,46762.3333286571,0
NIVF.US,D,20260116,000000,1.5363,1.8105,1.4205,1.6785,6188839.332714449,0
NIVF.US,D,20260120,000000,1.29,1.425,1.155,1.3203,1215996.666545067,0
NIVF.US,D,20260121,000000,1.35,1.3908,1.2,1.26,745117.9999254881,0
NIVF.US,D,20260122,000000,1.32,1.53,1.32,1.5198,331227.6666335439,0
NIVF.US,D,20260123,000000,1.4172,1.5837,1.3692,1.5129,302097.3333031236,0
NIVF.US,D,20260126,000000,1.47,2.46,1.42,1.97,5174254,0
